,open,high,low,close,volume,adj_high,adj_low,adj_close,adj_open,adj_volume,split_factor,dividend,symbol,exchange,date
339,325.93,333.53,324.72,332.58,26773850.0,332.1497551828,323.3762135429,331.2051,324.5812062085,26773851.0,1.0,0.0,MSFT,XNAS,2023-06-01
340,177.33,179.35,176.76,177.25,99625300.0,178.8779056247,176.2947231571,176.7781,176.8582359347,99313268.0,1.0,0.0,AAPL,XNAS,2023-05-31
341,332.29,335.94,327.33,328.39,45950551.0,334.549781897,325.9754125985,327.0324,330.9148866659,45546858.0,1.0,0.0,MSFT,XNAS,2023-05-31
342,176.96,178.99,176.57,177.3,55964400.0,178.5188532354,176.1052232849,176.8279,176.4941967067,55964401.0,1.0,0.0,AAPL,XNAS,2023-05-30
343,335.23,335.74,330.52,331.21,29503070.0,334.3506095556,329.1522114443,329.8408,333.8427200849,29503070.0,1.0,0.0,MSFT,XNAS,2023-05-30
344,173.32,175.77,173.11,175.43,54835000.0,175.3073290864,172.6543308764,174.9629,172.8637781035,54834975.0,1.0,0.0,AAPL,XNAS,2023-05-26
345,324.02,333.4,323.88,332.89,36630633.0,332.0202931609,322.5396897089,331.5138,322.6791103479,36630633.0,1.0,0.0,MSFT,XNAS,2023-05-26
346,172.41,173.9,171.69,172.99,56058300.0,173.4372645587,171.2380686741,172.5294,171.9561734528,56058258.0,1.0,0.0,AAPL,XNAS,2023-05-25
347,323.24,326.9,320.0,325.92,43301738.0,325.5471920645,318.6757462852,324.5727,321.9023382163,43301743.0,1.0,0.0,MSFT,XNAS,2023-05-25
348,171.09,172.42,170.52,171.84,45143500.0,171.9644516051,170.0711484088,171.3825,170.6396480252,45143488.0,1.0,0.0,AAPL,XNAS,2023-05-24
349,314.73,316.5,312.61,313.85,23384891.0,315.1902303102,311.3163282694,312.5525,313.4275550885,23384887.0,1.0,0.0,MSFT,XNAS,2023-05-24
350,173.13,173.38,171.28,171.56,50747300.0,172.9230217478,170.8241610586,171.1032,172.6742782314,50747263.0,1.0,0.0,AAPL,XNAS,2023-05-23
351,320.03,322.72,315.25,315.26,30797170.0,321.3844901286,313.9454031763,313.9567,318.7056221364,30797173.0,1.0,0.0,MSFT,XNAS,2023-05-23
352,173.98,174.71,173.45,174.2,43570900.0,174.2501192734,172.9934359108,173.7362,173.5220408173,43570932.0,1.0,0.0,AAPL,XNAS,2023-05-22
353,318.6,322.59,318.01,321.18,24115660.0,321.2550281067,316.693981488,319.8522,317.2815398952,24115664.0,1.0,0.0,MSFT,XNAS,2023-05-22
354,176.39,176.39,174.94,175.16,55772400.0,175.9256970903,174.4795138555,174.6936,175.9256970903,55809475.0,1.0,0.0,AAPL,XNAS,2023-05-19
355,316.74,318.75,316.37,318.34,27546699.0,317.4309191513,315.0607682883,317.024,315.4292371199,27546701.0,1.0,0.0,MSFT,XNAS,2023-05-19
356,173.0,175.24,172.58,175.05,65496700.0,174.7787241799,172.1257259699,174.5839,172.5446204241,65496657.0,1.0,0.0,AAPL,XNAS,2023-05-18
357,314.53,319.04,313.72,318.52,27275990.0,317.7197190463,312.4217347643,317.2032,313.2283827471,27275991.0,1.0,0.0,MSFT,XNAS,2023-05-18
358,171.71,172.93,170.42,172.69,57951600.0,172.469817843,169.9715113708,172.2302,171.2580160291,57951604.0,1.0,0.0,AAPL,XNAS,2023-05-17
359,312.29,314.43,310.74,314.0,24315010.0,313.1287965764,309.4540668771,312.7019,310.9976525231,24315012.0,1.0,0.68,MSFT,XNAS,2023-05-17
360,171.99,173.14,171.8,172.07,42110300.0,172.6825563837,171.3468814954,171.6119,171.5372789985,42110293.0,1.0,0.0,AAPL,XNAS,2023-05-16
361,309.83,313.71,309.83,311.74,26730350.0,311.7366776098,307.8810838795,309.7741,307.8810838795,26730347.0,1.0,0.0,MSFT,XNAS,2023-05-16
362,173.16,173.21,171.47,172.07,37266700.0,172.7540676513,171.0186477695,171.6119,172.7041992638,37266659.0,1.0,0.0,AAPL,XNAS,2023-05-15
363,309.095,309.905,307.59,309.46,16336550.0,307.9556121088,305.6551740971,307.5085,307.1507072321,16336547.0,1.0,0.0,MSFT,XNAS,2023-05-15
364,173.62,174.06,171.0,172.57,45497800.0,173.6018302371,170.5498849279,172.1105,173.162988428,45533138.0,1.0,0.24,AAPL,XNAS,2023-05-12
365,310.55,310.65,306.6,308.97,19774699.0,308.6959258534,304.67140147,307.0215,308.596554881,19774696.0,1.0,0.0,MSFT,XNAS,2023-05-12
366,173.85,174.59,172.17,173.75,49514700.0,173.8886013121,171.4783234315,173.048,173.1515741916,49514676.0,1.0,0.0,AAPL,XNAS,2023-05-11
367,310.1,311.12,306.2601,310.11,31680180.0,309.1629694238,304.3336395347,308.1544,308.149385505,31680179.0,1.0,0.0,MSFT,XNAS,2023-05-11
368,173.02,174.03,171.9,173.56,53724500.0,173.3308510587,171.2094081307,172.8588,172.3249086375,53724501.0,1.0,0.0,AAPL,XNAS,2023-05-10
369,308.62,313.0,307.67,312.31,30078039.0,311.0311437055,305.734670875,310.3405,306.6786951131,30078044.0,1.0,0.0,MSFT,XNAS,2023-05-10
370,173.05,173.54,171.6,171.77,45326900.0,172.842819587,170.9106133522,171.076,172.3547881153,45326874.0,1.0,0.0,AAPL,XNAS,2023-05-09
371,308.0,310.04,306.31,307.0,21340830.0,308.0897629216,304.38322565,305.064,306.062595084,21340829.0,1.0,0.0,MSFT,XNAS,2023-05-09
372,172.48,173.85,172.11,173.5,55962800.0,173.1515741916,171.4185644758,172.799,171.787078036,55962793.0,1.0,0.0,AAPL,XNAS,2023-05-08
373,310.13,310.2,306.09,308.65,21318609.0,308.2487564775,304.1646095106,306.7036,308.1791967968,21318613.0,1.0,0.0,MSFT,XNAS,2023-05-08
374,170.98,174.3,170.76,173.57,113316400.0,173.5997663594,170.0739879721,172.8688,170.2881242301,113453171.0,1.0,0.0,AAPL,XNAS,2023-05-05
375,305.72,311.97,304.27,310.65,28197051.0,310.0076226895,302.3560578124,308.691,303.7969369126,28197052.0,1.0,0.0,MSFT,XNAS,2023-05-05
376,164.89,167.04,164.31,165.79,81235400.0,166.3689327176,163.6499002325,165.1202,164.2275701377,81235427.0,1.0,0.0,AAPL,XNAS,2023-05-04
377,306.24,307.7626,303.4,305.41,22519910.0,305.8266883955,301.4915303522,303.484,304.3136659692,22519907.0,1.0,0.0,MSFT,XNAS,2023-05-04
378,169.5,170.92,167.16,167.45,65136000.0,170.2333451874,166.4884506291,166.7735,168.819049902,65136018.0,1.0,0.0,AAPL,XNAS,2023-05-03
379,306.62,308.61,304.09,304.4,22360750.0,306.6687580158,302.177190062,302.4804,304.6912756645,22360754.0,1.0,0.0,MSFT,XNAS,2023-05-03
380,170.09,170.35,167.54,168.54,48425700.0,169.665635108,166.8669240153,167.8591,169.4066796333,48425696.0,1.0,0.0,AAPL,XNAS,2023-05-02
381,307.76,309.18,303.91,305.41,26404430.0,307.2351725587,301.9983223116,303.484,305.8241047502,26404431.0,1.0,0.0,MSFT,XNAS,2023-05-02
382,169.28,170.45,168.64,169.59,52472900.0,169.7652333676,167.9625048701,168.9048,168.5999337311,52472936.0,1.0,0.0,AAPL,XNAS,2023-05-01
383,306.97,308.6,305.15,305.56,21294119.0,306.6588209186,303.2305223698,303.6331,305.039074068,21294115.0,1.0,0.0,MSFT,XNAS,2023-05-01
384,168.49,169.85,167.88,169.68,55209200.0,169.85,167.8801,169.68,168.49,55275851.0,1.0,0.0,AAPL,XNAS,2023-04-28
385,304.01,308.93,303.31,307.26,36446700.0,308.93,303.31,307.26,304.01,36469613.0,1.0,0.0,MSFT,XNAS,2023-04-28
386,165.19,168.56,165.19,168.41,64524702.0,168.56,165.19,168.41,165.19,64902329.0,1.0,0.0,AAPL,XNAS,2023-04-27
387,295.97,305.2,295.25,304.83,46350000.0,305.2,295.25,304.83,295.97,46462638.0,1.0,0.0,MSFT,XNAS,2023-04-27
388,163.06,165.28,162.8,163.76,45425700.0,165.28,162.8,163.76,163.055,44105745.0,1.0,0.0,AAPL,XNAS,2023-04-26
389,296.7,299.57,292.73,295.37,64532500.0,299.57,292.73,295.37,296.7,64481117.0,1.0,0.0,MSFT,XNAS,2023-04-26
390,165.19,166.3,163.73,163.77,48714063.0,166.305,163.73,163.77,165.19,48714063.0,1.0,0.0,AAPL,XNAS,2023-04-25
391,279.51,281.6,275.37,275.42,43772500.0,281.6,275.37,275.42,279.51,45772236.0,1.0,0.0,MSFT,XNAS,2023-04-25
392,165.05,165.6,163.9,165.33,41949581.0,165.6,163.89,165.33,165.0,41949581.0,1.0,0.0,AAPL,XNAS,2023-04-24
393,282.09,284.95,278.72,281.77,26590300.0,284.95,278.72,281.77,282.09,26611014.0,1.0,0.0,MSFT,XNAS,2023-04-24
394,165.05,166.45,164.49,165.02,58311900.0,166.4521,164.49,165.02,165.05,58337341.0,1.0,0.0,AAPL,XNAS,2023-04-21
395,285.01,286.27,283.06,285.76,21665400.0,286.27,283.0608,285.76,285.01,21676387.0,1.0,0.0,MSFT,XNAS,2023-04-21
396,166.09,167.87,165.56,166.65,52456377.0,167.87,165.56,166.65,166.09,52456377.0,1.0,0.0,AAPL,XNAS,2023-04-20
397,285.25,289.03,285.08,286.11,23214000.0,289.03,285.08,286.11,285.25,23244363.0,1.0,0.0,MSFT,XNAS,2023-04-20
398,165.8,168.16,165.54,167.63,47720166.0,168.16,165.54,167.63,165.8,47720166.0,1.0,0.0,AAPL,XNAS,2023-04-19
399,285.99,289.05,284.54,288.45,17114800.0,289.05,284.54,288.45,285.99,17150271.0,1.0,0.0,MSFT,XNAS,2023-04-19
400,166.1,167.41,165.65,166.47,49923008.0,167.41,165.65,166.47,166.1,49923008.0,1.0,0.0,AAPL,XNAS,2023-04-18
401,291.57,291.76,287.01,288.37,20149400.0,291.755,287.01,288.37,291.57,20161845.0,1.0,0.0,MSFT,XNAS,2023-04-18
402,165.09,165.39,164.03,165.23,38730570.0,165.39,164.03,165.23,165.09,40713618.0,1.0,0.0,AAPL,XNAS,2023-04-17
403,289.93,291.6,286.16,288.8,23818000.0,291.6,286.16,288.8,289.93,23791151.0,1.0,0.0,MSFT,XNAS,2023-04-17
404,164.59,166.32,163.82,165.21,49337200.0,166.32,163.82,165.21,164.59,49386480.0,1.0,0.0,AAPL,XNAS,2023-04-14
405,287.0,288.48,283.69,286.14,20973900.0,288.48,283.69,286.14,287.0,20987917.0,1.0,0.0,MSFT,XNAS,2023-04-14
406,161.63,165.8,161.44,165.56,68445649.0,165.8,161.42,165.56,161.63,68445649.0,1.0,0.0,AAPL,XNAS,2023-04-13
407,283.59,289.9,283.17,289.84,24205200.0,289.9,283.17,289.84,283.59,24222678.0,1.0,0.0,MSFT,XNAS,2023-04-13
408,161.22,162.06,159.78,160.1,50133062.0,162.06,159.78,160.1,161.22,50133062.0,1.0,0.0,AAPL,XNAS,2023-04-12
409,284.79,287.01,281.96,283.49,27373400.0,287.01,281.96,283.49,284.79,27403432.0,1.0,0.0,MSFT,XNAS,2023-04-12
410,162.35,162.36,160.51,160.8,47507081.0,162.36,160.51,160.8,162.35,47644217.0,1.0,0.0,AAPL,XNAS,2023-04-11
411,285.75,285.98,281.64,282.83,27254900.0,285.98,281.64,282.83,285.75,27276589.0,1.0,0.0,MSFT,XNAS,2023-04-11
412,161.42,162.03,160.08,162.03,47716882.0,162.03,160.08,162.03,161.42,47716882.0,1.0,0.0,AAPL,XNAS,2023-04-10
413,289.21,289.6,284.71,289.39,23079400.0,289.6,284.71,289.39,289.208,23102994.0,1.0,0.0,MSFT,XNAS,2023-04-10
414,162.43,164.9584,162.0,164.66,45390123.0,164.9584,162.0,164.66,162.43,45390123.0,1.0,0.0,AAPL,XNAS,2023-04-06
415,283.21,292.08,282.03,291.6,29770334.0,292.08,282.03,291.6,283.21,29770334.0,1.0,0.0,MSFT,XNAS,2023-04-06
416,164.74,165.05,161.8,163.76,50263014.0,165.05,161.8,163.76,164.74,51511744.0,1.0,0.0,AAPL,XNAS,2023-04-05
417,285.85,287.15,282.92,284.34,22028700.0,287.15,282.92,284.34,285.85,22064770.0,1.0,0.0,MSFT,XNAS,2023-04-05
418,166.595,166.83,165.11,165.63,46278295.0,166.84,165.11,165.63,166.595,46278295.0,1.0,0.0,AAPL,XNAS,2023-04-04
419,287.23,290.4499,285.67,287.18,24682420.0,290.4499,285.67,287.18,287.23,25824299.0,1.0,0.0,MSFT,XNAS,2023-04-04
420,164.27,166.29,164.27,166.17,54888988.0,166.29,164.22,166.17,164.27,56976187.0,1.0,0.0,AAPL,XNAS,2023-04-03
421,286.52,288.27,283.95,287.23,24868400.0,288.27,283.95,287.23,286.52,24883342.0,1.0,0.0,MSFT,XNAS,2023-04-03
422,162.44,165.0,161.91,164.9,68694700.0,165.0,161.91,164.9,162.44,68749792.0,1.0,0.0,AAPL,XNAS,2023-03-31
423,283.73,289.27,283.0,288.3,32740300.0,289.27,283.0,288.3,283.73,32765976.0,1.0,0.0,MSFT,XNAS,2023-03-31
424,161.53,162.47,161.271,162.36,44935963.0,162.47,161.271,162.36,161.53,49501689.0,1.0,0.0,AAPL,XNAS,2023-03-30
425,284.23,284.46,281.48,284.05,25023700.0,284.46,281.48,284.05,284.23,25053410.0,1.0,0.0,MSFT,XNAS,2023-03-30
426,159.37,161.04,159.35,160.77,48914471.0,161.05,159.35,160.77,159.37,51305691.0,1.0,0.0,AAPL,XNAS,2023-03-29
427,278.96,281.14,278.41,280.51,25054100.0,281.1398,278.41,280.51,278.96,25087032.0,1.0,0.0,MSFT,XNAS,2023-03-29
428,157.97,158.1277,155.98,157.65,45992152.0,158.49,155.98,157.65,157.97,45992152.0,1.0,0.0,AAPL,XNAS,2023-03-28
429,275.79,276.14,272.05,275.23,21856400.0,276.14,272.0451,275.23,275.79,21878647.0,1.0,0.0,MSFT,XNAS,2023-03-28
430,159.94,160.77,157.87,158.28,52264369.0,160.77,157.87,158.28,159.94,52390266.0,1.0,0.0,AAPL,XNAS,2023-03-27
431,280.5,281.46,275.52,276.38,26808900.0,281.4589,275.52,276.38,280.5,26840212.0,1.0,0.0,MSFT,XNAS,2023-03-27
432,158.86,160.34,157.85,160.25,59196500.0,160.34,157.85,160.25,158.86,59256343.0,1.0,0.0,AAPL,XNAS,2023-03-24
433,277.24,280.63,275.28,280.57,28172000.0,280.63,275.28,280.57,277.24,28199962.0,1.0,0.0,MSFT,XNAS,2023-03-24
434,158.83,161.55,157.68,158.93,67330105.0,161.5501,157.68,158.93,158.83,67622060.0,1.0,0.0,AAPL,XNAS,2023-03-23
435,277.94,281.06,275.2,277.66,36590300.0,281.06,275.2,277.66,277.94,36610879.0,1.0,0.0,MSFT,XNAS,2023-03-23
436,159.3,162.14,157.81,157.83,69099334.0,162.14,157.81,157.83,159.3,75701811.0,1.0,0.0,AAPL,XNAS,2023-03-22
437,273.4,281.04,272.18,272.29,34731100.0,281.04,272.18,272.29,273.4,34873330.0,1.0,0.0,MSFT,XNAS,2023-03-22
438,157.32,159.4,156.54,159.28,73868900.0,159.4,156.54,159.28,157.32,73938285.0,1.0,0.0,AAPL,XNAS,2023-03-21
439,274.88,275.0,269.52,273.78,34531100.0,275.0,269.5191,273.78,274.88,34558704.0,1.0,0.0,MSFT,XNAS,2023-03-21
440,155.07,157.81,154.15,157.4,73641415.0,157.82,154.15,157.4,155.07,73641415.0,1.0,0.0,AAPL,XNAS,2023-03-20
441,276.98,277.48,269.85,272.23,43438200.0,277.48,269.85,272.23,276.98,43466649.0,1.0,0.0,MSFT,XNAS,2023-03-20
442,156.08,156.74,154.28,155.0,98862500.0,156.74,154.28,155.0,156.08,98944633.0,1.0,0.0,AAPL,XNAS,2023-03-17
443,278.26,283.33,276.32,279.43,69492200.0,283.33,276.3201,279.43,278.26,69527371.0,1.0,0.0,MSFT,XNAS,2023-03-17
444,152.16,156.42,151.64,155.85,76254419.0,156.46,151.64,155.85,152.16,76254419.0,1.0,0.0,AAPL,XNAS,2023-03-16
445,265.205,276.5,263.28,276.2,54832140.0,276.56,263.28,276.2,265.205,54832140.0,1.0,0.0,MSFT,XNAS,2023-03-16
446,151.19,153.245,149.92,152.99,77167866.0,153.245,149.92,152.99,151.19,77167866.0,1.0,0.0,AAPL,XNAS,2023-03-15
447,259.98,266.48,259.21,265.44,45975900.0,266.48,259.21,265.44,259.98,46028047.0,1.0,0.0,MSFT,XNAS,2023-03-15
448,151.28,153.4,150.1,152.59,73628400.0,153.4,150.1,152.59,151.28,73695893.0,1.0,0.0,AAPL,XNAS,2023-03-14
449,256.75,261.07,255.86,260.79,33594200.0,261.07,255.86,260.79,256.75,33620293.0,1.0,0.0,MSFT,XNAS,2023-03-14
450,147.805,153.14,147.7,150.47,84457122.0,153.14,147.7,150.47,147.805,84457122.0,1.0,0.0,AAPL,XNAS,2023-03-13
451,247.4,257.9,245.75,253.92,33339721.0,257.91,245.73,253.92,247.4,33339721.0,1.0,0.0,MSFT,XNAS,2023-03-13
452,150.21,150.94,147.61,148.5,68524400.0,150.94,147.6096,148.5,150.21,68572400.0,1.0,0.0,AAPL,XNAS,2023-03-10
453,251.08,252.79,247.6,248.59,28321800.0,252.79,247.6,248.59,251.08,28333930.0,1.0,0.0,MSFT,XNAS,2023-03-10
454,153.559,154.5312,150.225,150.59,53833582.0,154.535,150.225,150.59,153.559,53833582.0,1.0,0.0,AAPL,XNAS,2023-03-09
455,255.82,259.56,251.58,252.32,26620700.0,259.56,251.58,252.32,255.82,26653387.0,1.0,0.0,MSFT,XNAS,2023-03-09
456,152.81,153.47,151.83,152.87,47129000.0,153.47,151.83,152.87,152.81,47204791.0,1.0,0.0,AAPL,XNAS,2023-03-08
457,254.04,254.54,250.81,253.7,17318400.0,254.5417,250.81,253.7,254.04,17340217.0,1.0,0.0,MSFT,XNAS,2023-03-08
458,153.7,154.0299,151.13,151.6,56097579.0,154.0299,151.13,151.6,153.7,56182028.0,1.0,0.0,AAPL,XNAS,2023-03-07
459,256.3,257.68,253.39,254.15,21473179.0,257.69,253.39,254.15,256.3,21473179.0,1.0,0.0,MSFT,XNAS,2023-03-07
460,153.785,156.295,153.46,153.83,85084876.0,156.3,153.46,153.83,153.785,87558028.0,1.0,0.0,AAPL,XNAS,2023-03-06
461,256.43,260.12,255.98,256.87,24088400.0,260.12,255.98,256.87,256.425,24109849.0,1.0,0.0,MSFT,XNAS,2023-03-06
462,148.04,151.11,147.33,151.03,70668500.0,151.11,147.33,151.03,148.045,70732297.0,1.0,0.0,AAPL,XNAS,2023-03-03
463,252.19,255.62,251.39,255.29,30741300.0,255.62,251.39,255.29,252.19,30760136.0,1.0,0.0,MSFT,XNAS,2023-03-03
464,144.38,146.71,143.9,145.91,52279761.0,146.71,143.9,145.91,144.38,52279761.0,1.0,0.0,AAPL,XNAS,2023-03-02
465,246.55,251.4,245.61,251.11,24808200.0,251.4,245.61,251.11,246.55,24833646.0,1.0,0.0,MSFT,XNAS,2023-03-02
466,146.83,147.2285,145.01,145.31,55478991.0,147.2285,145.01,145.31,146.83,55478991.0,1.0,0.0,AAPL,XNAS,2023-03-01
467,250.76,250.93,245.79,246.27,27501900.0,250.93,245.79,246.27,250.76,27565259.0,1.0,0.0,MSFT,XNAS,2023-03-01
468,147.05,149.075,146.87,147.41,50145937.0,149.08,146.83,147.41,147.05,50546998.0,1.0,0.0,AAPL,XNAS,2023-02-28
469,249.07,251.49,248.73,249.42,22467600.0,251.49,248.73,249.42,249.07,22490950.0,1.0,0.0,MSFT,XNAS,2023-02-28
470,147.71,149.17,147.45,147.92,44950000.0,149.17,147.45,147.92,147.71,44998470.0,1.0,0.0,AAPL,XNAS,2023-02-27
471,252.46,252.79,249.39,250.16,21164969.0,252.82,249.39,250.16,252.46,21190042.0,1.0,0.0,MSFT,XNAS,2023-02-27
472,147.11,147.19,145.72,146.71,55418200.0,147.19,145.7202,146.71,147.11,55469606.0,1.0,0.0,AAPL,XNAS,2023-02-24
473,249.96,251.0,248.1,249.22,24978700.0,251.0,248.1,249.22,249.96,24990905.0,1.0,0.0,MSFT,XNAS,2023-02-24
474,150.09,150.34,147.24,149.4,48349600.0,150.34,147.24,149.4,150.09,48394249.0,1.0,0.0,AAPL,XNAS,2023-02-23
475,255.56,256.84,250.48,254.77,29187700.0,256.84,250.48,254.77,255.56,29219095.0,1.0,0.0,MSFT,XNAS,2023-02-23
476,148.87,149.95,147.16,148.91,50939700.0,149.95,147.16,148.91,148.87,51011305.0,1.0,0.0,AAPL,XNAS,2023-02-22
477,254.09,254.34,250.34,251.51,22447500.0,254.34,250.34,251.51,254.09,22491056.0,1.0,0.0,MSFT,XNAS,2023-02-22
478,150.2,151.3,148.41,148.48,58772400.0,151.3,148.405,148.48,150.2,58867230.0,1.0,0.0,AAPL,XNAS,2023-02-21
479,254.48,255.49,251.59,252.67,28371400.0,255.49,251.59,252.67,254.48,28397444.0,1.0,0.0,MSFT,XNAS,2023-02-21
480,152.35,153.0,150.85,152.55,59144118.0,153.0,150.85,152.55,152.35,59144118.0,1.0,0.0,AAPL,XNAS,2023-02-17
481,259.39,260.09,256.0,258.06,30000055.0,260.09,256.0,258.06,259.39,30000055.0,1.0,0.0,MSFT,XNAS,2023-02-17
482,153.51,156.33,153.35,153.71,68031000.0,156.33,153.3475,153.71,153.51,68167942.0,1.0,0.0,AAPL,XNAS,2023-02-16
483,264.02,266.74,261.9,262.15,29603619.0,266.74,261.9,262.15,264.02,29603616.0,1.0,0.0,MSFT,XNAS,2023-02-16
484,153.11,155.5,152.88,155.33,65573800.0,155.5,152.88,155.33,153.11,65669252.0,1.0,0.0,AAPL,XNAS,2023-02-15
485,268.32,270.73,266.18,269.32,28962160.0,270.73,266.18,269.32,268.32,28962163.0,1.0,0.68,MSFT,XNAS,2023-02-15
486,152.12,153.77,150.87,153.2,61707573.0,153.77,150.86,153.2,152.12,61707573.0,1.0,0.0,AAPL,XNAS,2023-02-14
487,272.67,274.97,269.28,272.17,36998800.0,274.97,269.28,272.17,272.67,37047924.0,1.0,0.0,MSFT,XNAS,2023-02-14
488,150.952,154.26,150.92,153.85,62199013.0,154.26,150.92,153.85,150.952,62199013.0,1.0,0.0,AAPL,XNAS,2023-02-13
489,267.64,274.6,267.15,271.32,44581900.0,274.6,267.15,271.32,267.64,44630921.0,1.0,0.0,MSFT,XNAS,2023-02-13
490,149.46,151.34,149.22,151.01,57409100.0,151.3401,149.22,151.01,149.46,57450708.0,1.0,0.23,AAPL,XNAS,2023-02-10
491,261.53,264.09,260.66,263.1,25760900.0,264.09,260.662,263.1,261.53,25818489.0,1.0,0.0,MSFT,XNAS,2023-02-10
492,153.78,154.33,150.42,150.87,55921800.0,154.33,150.42,150.64,153.775,56007143.0,1.0,0.0,AAPL,XNAS,2023-02-09
493,273.8,273.98,262.8,263.62,42375102.0,273.98,262.8,263.62,273.8,42375102.0,1.0,0.0,MSFT,XNAS,2023-02-09
494,153.88,154.58,151.17,151.92,64038100.0,154.58,151.168,151.92,153.88,64120079.0,1.0,0.0,AAPL,XNAS,2023-02-08
495,273.2,276.76,266.21,266.73,54686049.0,276.76,266.21,266.73,273.2,54686049.0,1.0,0.0,MSFT,XNAS,2023-02-08
496,150.64,155.23,150.64,154.65,83206400.0,155.23,150.64,154.65,150.64,83322551.0,1.0,0.0,AAPL,XNAS,2023-02-07
497,260.53,268.775,260.08,267.56,50841365.0,268.775,260.08,267.56,260.53,50841365.0,1.0,0.0,MSFT,XNAS,2023-02-07
498,152.57,153.1,150.78,151.73,69769900.0,153.1,150.78,151.73,152.575,69858306.0,1.0,0.0,AAPL,XNAS,2023-02-06
499,257.44,258.3,254.78,256.77,22517997.0,258.3,254.78,256.77,257.44,22517997.0,1.0,0.0,MSFT,XNAS,2023-02-06
